DaysBeingCustomer,Recency,Age,Income,Kids,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumStorePurchases,NumCatalogPurchases,NumWebPurchases,NumWebVisitsMonth,TotalProductsL2Y,TotalPurchasesL2Y,AvgProductsPerTrip,SharePurchasesOnDeal,Ed_Graduate,Ed_Postgraduate,Ed_Undergraduate,MS_Single,MS_Together,MS_Married,MS_Divorced,MS_Widow
1.9762614363123359,0.3074159166812219,1.0170358807601696,0.23506480721727938,-1.26535363901436,0.9832478477059909,1.5541971180048242,1.6797528537014224,2.4610713443392047,1.4754276274809006,0.8456344496810069,0.3546521821363954,-0.5531438612911431,2.5098012489886266,1.407789182283473,0.7002465808857957,1.6801455311513722,1.312287219998159,0.7746792847913286,-0.6102374255366126,0.9928697842747329,-0.786839616559068,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,1.90008138729648,-0.5911232314106234,-0.18885089241148223
-1.6671861917269248,-0.3833161234124445,1.2736089040072256,-0.2362116732996086,1.3950419762523147,-0.8709210884020401,-0.636378627071683,-0.7133225285843112,-0.6504248287806599,-0.6314813349796583,-0.7298722732583904,-0.16774721131352574,-1.1687882982483337,-0.5689698777804757,-1.1119039316217207,-0.12995031988866831,-0.9620491987959656,-1.1870945720937351,-0.6818082021948298,1.5016003607004562,0.9928697842747329,-0.786839616559068,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,1.90008138729648,-0.5911232314106234,-0.18885089241148223
-0.17276972963517137,-0.7977553474686443,0.33284115210135373,0.7735123716538629,-1.26535363901436,0.3622201110928844,0.5722148874532864,-0.17709637810917453,1.3445933057491357,-0.14713444705769074,-0.03818639489475259,-0.6901466047634469,1.2937894495804285,-0.2268841970283532,1.407789182283473,-0.5450487702759004,0.2826073123553275,1.0345781319879486,0.016956409252802368,-1.10918811129592,0.9928697842747329,-0.786839616559068,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,-0.5262932454818919,1.6916946363513006,-0.18885089241148223
-1.925586732722617,-0.7977553474686443,-1.292121328463334,-1.0233241129487234,0.06484416861897749,-0.8709210884020401,-0.5608415324138725,-0.6512798334880143,-0.5040014794573722,-0.5830466461874616,-0.7490857698796026,-0.16774721131352574,-0.5531438612911431,-0.9110555585325981,-0.7519477724924074,0.2851481304985637,-0.9188434988094054,-0.9093854840835246,-0.6381354139793528,0.5327077499818008,0.9928697842747329,-0.786839616559068,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,-0.5262932454818919,1.6916946363513006,-0.18885089241148223
-0.8230777578076636,1.5507335888498213,-1.035548305216278,0.24125845267090984,0.06484416861897749,-0.3895503069124551,0.42114069813766525,-0.21698096781393678,0.1549035924974227,-0.0018303806811004728,-0.556950803667481,1.3994509690362378,0.0625005756660474,0.11520148372376927,0.32792070489553277,-0.12995031988866831,-0.3056549105386081,0.20145086795731723,-0.17302021948452256,0.6719498018216079,-1.0071814208048193,1.2709070297872198,-0.35877969178699104,-0.33942888809706956,1.2601440246904172,-0.5262932454818919,-0.5911232314106234,-0.18885089241148223
-0.2545965676171406,-1.1431213675154774,0.16179246993664978,0.4098854450213649,0.06484416861897749,0.6415340213399275,0.39596166658506177,-0.30561338938007504,-0.6870306661114819,0.3614297852603752,-0.5761643002886931,-0.16774721131352574,1.2937894495804285,0.45728716447589174,0.6878768640248462,0.2851481304985637,0.18290185084788077,1.0345781319879486,-0.048552773070413155,-0.8191005032963228,-1.0071814208048193,1.2709070297872198,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,-0.5262932454818919,1.6916946363513006,-0.18885089241148223
1.0374061373613206,-0.5214625314311777,-0.18030489439275815,0.13504742289187913,0.06484416861897749,-0.2053219831324905,0.975079392294943,-0.013126398211818706,0.22811526715906658,0.5309511960330638,-0.326388844212935,0.8770515755863165,0.3703227941446427,0.11520148372376927,1.0478330231541595,0.2851481304985637,-0.026479618317757317,0.6180144999726329,-0.0725728065889254,-0.03586396169740985,0.9928697842747329,-0.786839616559068,-0.35877969178699104,2.9461251975524867,-0.7935600855193298,-0.5262932454818919,-0.5911232314106234,-0.18885089241148223
-0.10386291870298678,-0.5905357354405444,-1.3776456695456858,-0.7512832210241029,0.06484416861897749,-0.6777784908907869,-0.4097673430982513,-0.49174147466896545,-0.632121910115249,-0.6314813349796583,-0.4032428306977837,-0.16774721131352574,-0.5531438612911431,-0.9110555585325981,-0.0320354542337806,1.1153450312730278,-0.726079606561675,-0.6316763960733142,-0.36954776645416915,0.05116232070246936,-1.0071814208048193,1.2709070297872198,-0.35877969178699104,-0.33942888809706956,1.2601440246904172,-0.5262932454818919,-0.5911232314106234,-0.18885089241148223
0.15453762229270546,-1.0395115615014274,-0.4368779176398141,-0.875276007105492,0.06484416861897749,-0.8620068146707515,-0.6615576586242866,-0.6335533491747867,-0.632121910115249,-0.5830466461874616,-0.8067262597432391,-0.6901466047634469,-1.1687882982483337,-0.9110555585325981,-0.39199161336309396,1.5304434816602597,-0.9304758026519409,-1.04824002808863,-0.6294008563362574,-0.238925287297128,-1.0071814208048193,1.2709070297872198,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,-0.5262932454818919,1.6916946363513006,-0.18885089241148223
-1.051331569020525,0.6527819367280551,1.6157062683366334,-1.8623832564024807,1.3950419762523147,-0.8204068705914046,-0.6615576586242866,-0.7133225285843112,-0.6687277474460709,-0.6314813349796583,-0.5953777969099053,-0.6901466047634469,-1.7844327352055243,-0.9110555585325981,-1.1119039316217207,6.096526435919812,-0.9254905295765685,-1.6036582041090508,0.23968762915173522,4.40247644069643,-1.0071814208048193,1.2709070297872198,-0.35877969178699104,-0.33942888809706956,-0.7935600855193298,-0.5262932454818919,1.6916946363513006,-0.18885089241148223
